Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/6/20, 11:14:19.8, 2084.00, 2084.75, 2084.00, 2084.25, 1405, 500, 501, 904
2016/6/20, 11:15:32.7, 2084.25, 2084.50, 2083.75, 2084.50, 1399, 500, 791, 608
2016/6/20, 11:16:20.2, 2084.50, 2084.50, 2083.75, 2084.00, 1486, 500, 825, 661
2016/6/20, 11:17:33.83, 2084.00, 2084.00, 2083.75, 2084.00, 1253, 500, 634, 619
2016/6/20, 11:18:40.3, 2084.00, 2085.00, 2084.00, 2085.00, 1727, 500, 813, 914
2016/6/20, 11:19:43.5, 2084.75, 2085.00, 2084.50, 2084.50, 1402, 500, 1010, 392
2016/6/20, 11:20:31.40, 2084.50, 2085.00, 2084.50, 2085.00, 1433, 500, 281, 1152
2016/6/20, 11:21:41.61, 2085.00, 2085.25, 2084.50, 2084.50, 1589, 500, 990, 599
2016/6/20, 11:22:20.19, 2084.50, 2084.75, 2084.25, 2084.50, 1671, 500, 645, 1026
2016/6/20, 11:23:47.25, 2084.50, 2085.00, 2084.25, 2085.00, 1503, 500, 572, 931
2016/6/20, 11:24:38.25, 2085.00, 2085.00, 2084.75, 2085.00, 1223, 500, 612, 611
2016/6/20, 11:25:47.34, 2085.00, 2085.25, 2084.25, 2084.25, 1255, 500, 817, 438
2016/6/20, 11:27:10.62, 2084.25, 2084.25, 2083.75, 2083.75, 1704, 500, 1082, 622
2016/6/20, 11:28:10.19, 2083.75, 2084.25, 2083.50, 2084.25, 1386, 500, 535, 851
2016/6/20, 11:29:12.29, 2084.25, 2085.00, 2084.25, 2084.75, 1709, 500, 682, 1027
2016/6/20, 11:30:00.38, 2084.75, 2085.25, 2084.75, 2085.25, 1297, 500, 308, 989
2016/6/20, 11:30:28.157, 2085.50, 2085.50, 2085.25, 2085.25, 1372, 500, 567, 805
2016/6/20, 11:30:50.77, 2085.25, 2085.50, 2085.00, 2085.25, 1227, 500, 514, 713
2016/6/20, 11:32:29.25, 2085.25, 2085.25, 2084.50, 2084.75, 1491, 500, 889, 602
2016/6/20, 11:33:49.25, 2084.75, 2085.50, 2084.75, 2085.50, 1222, 500, 480, 742
2016/6/20, 11:34:40.99, 2085.50, 2085.75, 2085.25, 2085.25, 1197, 500, 699, 498
2016/6/20, 11:35:35.2, 2085.25, 2085.75, 2085.00, 2085.25, 1473, 500, 671, 802
2016/6/20, 11:37:14.47, 2085.25, 2085.50, 2084.75, 2085.00, 1439, 500, 790, 649
2016/6/20, 11:39:24.3, 2085.00, 2085.25, 2084.50, 2084.75, 1435, 500, 765, 670
2016/6/20, 11:40:33.13, 2084.75, 2084.75, 2084.25, 2084.75, 1259, 500, 639, 620
2016/6/20, 11:41:31.69, 2084.75, 2085.00, 2084.75, 2085.00, 1279, 500, 621, 658
2016/6/20, 11:42:42.42, 2085.00, 2085.25, 2084.25, 2084.50, 1326, 500, 900, 426
2016/6/20, 11:44:03.54, 2084.50, 2084.75, 2084.00, 2084.00, 1193, 500, 803, 390
2016/6/20, 11:45:27.3, 2084.00, 2084.25, 2083.75, 2084.00, 1931, 500, 1187, 744
2016/6/20, 11:45:56.9, 2084.00, 2085.00, 2084.00, 2085.00, 1283, 500, 303, 980
2016/6/20, 11:47:35.5, 2085.00, 2085.50, 2085.00, 2085.25, 1266, 500, 681, 585
2016/6/20, 11:48:27.32, 2085.25, 2085.50, 2085.00, 2085.00, 1298, 500, 748, 550
2016/6/20, 11:50:11.53, 2085.00, 2085.75, 2084.75, 2085.50, 1267, 500, 415, 852
2016/6/20, 11:51:40.35, 2085.50, 2086.00, 2085.25, 2086.00, 1240, 500, 189, 1051
2016/6/20, 11:52:34.232, 2086.00, 2086.00, 2085.50, 2085.75, 986, 500, 466, 520
2016/6/20, 11:53:21.207, 2085.75, 2086.25, 2085.50, 2086.25, 1287, 500, 271, 1016
2016/6/20, 11:54:14.190, 2086.25, 2086.50, 2085.75, 2086.25, 1285, 500, 511, 774
2016/6/20, 11:54:25.134, 2086.25, 2086.50, 2086.00, 2086.50, 1648, 500, 583, 1065
2016/6/20, 11:54:52.191, 2086.50, 2086.75, 2086.00, 2086.50, 1254, 500, 547, 707
2016/6/20, 11:55:20.37, 2086.50, 2087.00, 2086.25, 2087.00, 1553, 500, 616, 937
2016/6/20, 11:56:18.166, 2087.00, 2087.00, 2086.50, 2086.75, 1330, 500, 503, 827
2016/6/20, 11:58:06.15, 2086.75, 2086.75, 2086.00, 2086.00, 1248, 500, 1141, 107
2016/6/20, 11:58:38.29, 2086.00, 2086.25, 2085.50, 2085.50, 1553, 500, 1381, 172
2016/6/20, 11:59:00.7, 2085.50, 2086.25, 2085.50, 2086.00, 1398, 500, 439, 959
2016/6/20, 12:00:24.1, 2086.00, 2086.00, 2085.25, 2086.00, 1224, 500, 778, 446
2016/6/20, 12:01:30.8, 2086.00, 2086.75, 2086.00, 2086.00, 1367, 500, 571, 796
2016/6/20, 12:02:10.11, 2086.00, 2086.25, 2085.75, 2086.00, 1249, 500, 648, 601
2016/6/20, 12:04:04.54, 2086.00, 2086.50, 2086.00, 2086.25, 1467, 500, 590, 877
2016/6/20, 12:04:40.12, 2086.25, 2086.50, 2085.75, 2085.75, 1324, 500, 999, 325
2016/6/20, 12:06:25.9, 2085.75, 2086.50, 2085.75, 2086.50, 1593, 500, 557, 1036
2016/6/20, 12:07:31.49, 2086.50, 2086.50, 2086.00, 2086.50, 1324, 500, 800, 524
2016/6/20, 12:09:37.6, 2086.50, 2086.50, 2085.75, 2086.00, 1312, 500, 813, 499
2016/6/20, 12:11:28.29, 2086.00, 2086.00, 2085.00, 2085.25, 1415, 500, 1150, 265
2016/6/20, 12:12:25.48, 2085.25, 2085.50, 2084.75, 2085.00, 1388, 500, 649, 739
2016/6/20, 12:13:35.6, 2085.00, 2085.25, 2084.50, 2084.50, 1573, 500, 1155, 418
2016/6/20, 12:14:25.37, 2084.50, 2084.50, 2083.75, 2084.00, 1411, 500, 974, 437
2016/6/20, 12:14:36.19, 2084.00, 2084.00, 2083.25, 2083.50, 1563, 500, 1122, 441
2016/6/20, 12:14:42.59, 2083.50, 2083.75, 2083.00, 2083.00, 1677, 500, 1161, 516
2016/6/20, 12:14:46.266, 2083.00, 2083.25, 2083.00, 2083.00, 1375, 500, 1315, 60
2016/6/20, 12:14:57.148, 2083.00, 2083.00, 2082.25, 2082.25, 2078, 500, 1831, 247
2016/6/20, 12:14:59.82, 2082.25, 2082.50, 2082.00, 2082.25, 1491, 500, 877, 614
2016/6/20, 12:15:03.3, 2082.25, 2082.75, 2082.25, 2082.75, 1529, 500, 624, 905
2016/6/20, 12:15:15.87, 2082.75, 2083.25, 2082.75, 2083.25, 1588, 500, 549, 1039
2016/6/20, 12:15:22.84, 2083.25, 2083.75, 2083.25, 2083.25, 1399, 500, 753, 646
2016/6/20, 12:15:32.47, 2083.25, 2083.50, 2083.00, 2083.25, 1314, 500, 756, 558
2016/6/20, 12:16:10.18, 2083.25, 2083.50, 2083.00, 2083.25, 1554, 500, 584, 970
2016/6/20, 12:16:41.40, 2083.25, 2083.75, 2083.00, 2083.25, 1639, 500, 1088, 551
2016/6/20, 12:17:04.73, 2083.25, 2083.25, 2082.25, 2082.50, 1519, 500, 1110, 409
2016/6/20, 12:17:24.40, 2082.50, 2083.50, 2082.25, 2083.25, 1386, 500, 419, 967
2016/6/20, 12:17:53.3, 2083.25, 2083.75, 2083.00, 2083.50, 1535, 500, 864, 671
2016/6/20, 12:18:52.40, 2083.50, 2084.00, 2083.25, 2083.75, 1541, 500, 657, 884
2016/6/20, 12:19:24.16, 2083.75, 2084.00, 2083.50, 2083.75, 1730, 500, 548, 1182
2016/6/20, 12:19:38, 2083.75, 2083.75, 2083.00, 2083.25, 1461, 500, 1165, 296
2016/6/20, 12:20:26.11, 2083.25, 2083.25, 2082.75, 2083.00, 1435, 500, 601, 834
2016/6/20, 12:21:30.16, 2083.00, 2083.50, 2082.75, 2082.75, 1609, 500, 896, 713
2016/6/20, 12:22:13.29, 2082.75, 2083.25, 2082.75, 2083.25, 1482, 500, 621, 861
2016/6/20, 12:23:05.17, 2083.25, 2084.00, 2083.25, 2083.75, 1356, 500, 326, 1030
2016/6/20, 12:23:33.102, 2083.75, 2084.50, 2083.50, 2084.50, 1500, 500, 347, 1153
2016/6/20, 12:24:00.3, 2084.50, 2084.50, 2083.75, 2084.25, 1116, 500, 611, 505
2016/6/20, 12:24:45.22, 2084.25, 2084.75, 2084.25, 2084.50, 1397, 500, 453, 944
2016/6/20, 12:25:08.19, 2084.50, 2084.50, 2083.50, 2083.50, 1216, 500, 809, 407
2016/6/20, 12:26:16.30, 2083.50, 2084.00, 2083.25, 2083.50, 1114, 500, 513, 601
2016/6/20, 12:27:29.16, 2083.50, 2083.50, 2083.00, 2083.00, 1548, 500, 1250, 298
2016/6/20, 12:28:27.14, 2083.00, 2083.00, 2082.25, 2082.25, 1494, 500, 988, 506
2016/6/20, 12:28:46.41, 2082.25, 2082.50, 2082.00, 2082.50, 1275, 500, 465, 810
2016/6/20, 12:29:07.4, 2082.50, 2083.00, 2082.00, 2082.25, 1687, 500, 1425, 262
2016/6/20, 12:29:20.389, 2082.25, 2082.75, 2081.75, 2082.75, 1613, 500, 593, 1020
2016/6/20, 12:29:25.48, 2082.75, 2083.00, 2082.50, 2082.50, 1325, 500, 877, 448
2016/6/20, 12:30:18.26, 2082.50, 2083.00, 2082.25, 2082.75, 1338, 500, 544, 794
2016/6/20, 12:31:00.2, 2082.75, 2082.75, 2082.50, 2082.50, 1496, 500, 876, 620
2016/6/20, 12:31:41.12, 2082.50, 2082.75, 2082.25, 2082.75, 1277, 500, 563, 714
2016/6/20, 12:32:46.53, 2082.75, 2083.50, 2082.75, 2083.25, 1293, 500, 406, 887
2016/6/20, 12:33:45.29, 2083.25, 2083.75, 2083.00, 2083.00, 1351, 500, 677, 674
2016/6/20, 12:34:52.2, 2083.00, 2083.50, 2082.75, 2083.50, 1280, 500, 616, 664
2016/6/20, 12:35:54.11, 2083.50, 2084.25, 2083.50, 2084.00, 1315, 500, 330, 985
2016/6/20, 12:36:18.69, 2084.00, 2084.00, 2083.75, 2083.75, 1282, 500, 629, 653
2016/6/20, 12:37:06.11, 2083.75, 2084.00, 2083.00, 2083.25, 1398, 500, 981, 417
2016/6/20, 12:38:21.8, 2083.25, 2083.75, 2083.25, 2083.75, 1370, 500, 483, 887
2016/6/20, 12:39:14.58, 2083.75, 2083.75, 2083.25, 2083.25, 1462, 500, 776, 686
2016/6/20, 12:40:31.8, 2083.25, 2084.00, 2083.25, 2083.75, 1285, 500, 634, 651
2016/6/20, 12:41:30.4, 2083.75, 2084.25, 2083.75, 2084.00, 1463, 500, 581, 882
2016/6/20, 12:42:05.3, 2084.00, 2084.25, 2084.00, 2084.00, 1608, 500, 741, 867
2016/6/20, 12:43:28.51, 2084.00, 2084.25, 2083.75, 2084.25, 1443, 500, 853, 590
2016/6/20, 12:44:12.9, 2084.25, 2084.75, 2084.25, 2084.50, 1364, 500, 614, 750
2016/6/20, 12:44:43, 2084.50, 2085.00, 2084.00, 2084.25, 1644, 500, 704, 940
2016/6/20, 12:45:03.21, 2084.25, 2084.75, 2084.00, 2084.50, 1639, 500, 695, 944
2016/6/20, 12:45:41.45, 2084.50, 2085.00, 2084.25, 2084.75, 1236, 500, 697, 539
2016/6/20, 12:46:43.40, 2084.75, 2084.75, 2084.25, 2084.50, 1968, 500, 1057, 911
2016/6/20, 12:47:10.74, 2084.50, 2085.00, 2084.25, 2084.50, 1578, 500, 810, 768
2016/6/20, 12:47:23.53, 2084.50, 2084.50, 2084.25, 2084.25, 1345, 500, 836, 509
2016/6/20, 12:48:05.23, 2084.25, 2084.25, 2083.75, 2084.25, 1278, 500, 566, 712
2016/6/20, 12:48:56.44, 2084.25, 2085.00, 2084.25, 2084.75, 1221, 500, 563, 658
2016/6/20, 12:49:57.49, 2084.75, 2085.00, 2084.50, 2085.00, 1362, 500, 442, 920
2016/6/20, 12:50:58.133, 2085.00, 2085.50, 2085.00, 2085.50, 1185, 500, 345, 840
2016/6/20, 12:51:19.60, 2085.50, 2085.50, 2085.00, 2085.25, 1556, 500, 929, 627
2016/6/20, 12:51:38.6, 2085.25, 2085.75, 2085.00, 2085.25, 1181, 500, 595, 586
2016/6/20, 12:52:27.25, 2085.25, 2085.50, 2084.75, 2085.00, 1114, 500, 843, 271
2016/6/20, 12:53:34.13, 2085.00, 2085.25, 2084.75, 2085.00, 1463, 500, 482, 981
2016/6/20, 12:54:23.78, 2085.00, 2085.25, 2084.50, 2084.75, 1365, 500, 743, 622
2016/6/20, 12:55:18.41, 2084.75, 2085.00, 2084.50, 2085.00, 1544, 500, 707, 837
2016/6/20, 12:56:21.48, 2085.00, 2085.25, 2084.75, 2084.75, 1318, 500, 841, 477
2016/6/20, 12:57:04.26, 2084.75, 2085.25, 2084.50, 2085.00, 1358, 500, 630, 728
2016/6/20, 12:58:40.68, 2085.00, 2085.25, 2084.75, 2085.00, 1293, 500, 806, 487
2016/6/20, 13:00:00.10, 2085.00, 2085.00, 2084.25, 2084.50, 1115, 500, 505, 610
2016/6/20, 13:00:43.12, 2084.50, 2084.50, 2084.25, 2084.25, 1154, 500, 668, 486
2016/6/20, 13:01:47.5, 2084.25, 2085.00, 2084.25, 2085.00, 1273, 500, 417, 856
2016/6/20, 13:02:59.38, 2085.00, 2085.25, 2084.50, 2084.75, 1347, 500, 736, 611
2016/6/20, 13:04:06.34, 2084.75, 2084.75, 2084.00, 2084.25, 1150, 500, 613, 537
2016/6/20, 13:05:16.111, 2084.25, 2084.25, 2083.25, 2083.25, 1387, 500, 1245, 142
2016/6/20, 13:05:48.32, 2083.25, 2083.25, 2083.00, 2083.25, 1366, 500, 830, 536
2016/6/20, 13:05:52.57, 2083.25, 2083.25, 2082.75, 2083.00, 1658, 500, 786, 872
2016/6/20, 13:06:05.35, 2083.00, 2083.50, 2082.75, 2083.25, 1349, 500, 510, 839
2016/6/20, 13:06:39.37, 2083.25, 2083.50, 2082.75, 2082.75, 1415, 500, 867, 548
2016/6/20, 13:07:31.25, 2082.75, 2083.25, 2082.50, 2083.25, 1762, 500, 762, 1000
2016/6/20, 13:08:11.67, 2083.25, 2083.50, 2083.00, 2083.25, 1236, 500, 645, 591
2016/6/20, 13:09:28.1, 2083.25, 2083.25, 2082.50, 2082.75, 1477, 500, 1037, 440
2016/6/20, 13:10:41.3, 2082.75, 2084.00, 2082.75, 2083.75, 1531, 500, 108, 1423
2016/6/20, 13:11:05.9, 2083.75, 2083.75, 2083.00, 2083.25, 1604, 500, 846, 758
2016/6/20, 13:11:30, 2083.50, 2083.50, 2083.00, 2083.00, 1863, 500, 1031, 832
2016/6/20, 13:12:15.70, 2083.00, 2083.25, 2082.75, 2083.25, 1624, 500, 500, 1124
2016/6/20, 13:13:30.64, 2083.25, 2083.50, 2082.75, 2082.75, 1511, 500, 1124, 387
2016/6/20, 13:14:39.5, 2082.75, 2082.75, 2082.25, 2082.50, 1430, 500, 908, 522
2016/6/20, 13:15:00.19, 2082.50, 2083.50, 2082.25, 2083.25, 1344, 500, 496, 848
2016/6/20, 13:15:56.7, 2083.25, 2083.25, 2082.50, 2082.50, 1425, 500, 773, 652
2016/6/20, 13:16:40.2, 2082.50, 2082.75, 2082.00, 2082.00, 1337, 500, 839, 498
2016/6/20, 13:18:22.29, 2082.00, 2082.25, 2081.75, 2082.25, 1317, 500, 824, 493
2016/6/20, 13:18:42.83, 2082.25, 2082.75, 2082.00, 2082.75, 1382, 500, 424, 958
2016/6/20, 13:19:42.113, 2082.75, 2082.75, 2082.00, 2082.50, 1125, 500, 433, 692
2016/6/20, 13:21:32.2, 2082.50, 2083.00, 2082.25, 2082.75, 1222, 500, 495, 727
2016/6/20, 13:22:53.10, 2082.75, 2083.00, 2082.25, 2082.50, 1368, 500, 877, 491
2016/6/20, 13:24:26, 2082.50, 2083.50, 2082.50, 2083.50, 1381, 500, 258, 1123
2016/6/20, 13:24:54.46, 2083.50, 2083.75, 2083.00, 2083.00, 1281, 500, 865, 416
2016/6/20, 13:25:26.63, 2083.00, 2083.00, 2082.25, 2082.50, 1522, 500, 793, 729
2016/6/20, 13:26:10.34, 2082.50, 2082.75, 2081.75, 2081.75, 1311, 500, 1147, 164
2016/6/20, 13:26:52, 2082.00, 2082.00, 2081.25, 2081.25, 1623, 500, 1573, 50
2016/6/20, 13:26:56.461, 2081.25, 2081.50, 2081.00, 2081.00, 1438, 500, 1059, 379
2016/6/20, 13:27:00.217, 2081.00, 2081.25, 2080.75, 2081.00, 1560, 500, 1029, 531
2016/6/20, 13:27:13.25, 2081.00, 2081.50, 2080.75, 2081.25, 1463, 500, 480, 983
2016/6/20, 13:27:33.114, 2081.25, 2081.75, 2081.25, 2081.75, 1642, 500, 394, 1248
2016/6/20, 13:28:13.46, 2081.75, 2082.00, 2081.50, 2081.75, 1630, 500, 836, 794
2016/6/20, 13:28:30.28, 2081.75, 2082.25, 2081.75, 2081.75, 1433, 500, 473, 960
2016/6/20, 13:28:51, 2081.75, 2082.00, 2081.25, 2081.50, 1681, 500, 810, 871
2016/6/20, 13:29:19.35, 2081.50, 2081.75, 2081.00, 2081.50, 1485, 500, 646, 839
2016/6/20, 13:30:00.26, 2081.25, 2081.50, 2081.00, 2081.25, 1608, 500, 771, 837
2016/6/20, 13:30:20.20, 2081.25, 2081.75, 2081.25, 2081.50, 1607, 500, 727, 880
2016/6/20, 13:31:45.62, 2081.50, 2081.75, 2081.00, 2081.25, 1336, 500, 893, 443
2016/6/20, 13:32:58.37, 2081.25, 2082.00, 2081.25, 2082.00, 1407, 500, 496, 911
2016/6/20, 13:33:35.17, 2082.00, 2082.25, 2081.50, 2081.50, 1234, 500, 629, 605
2016/6/20, 13:34:41.17, 2081.50, 2082.50, 2081.50, 2082.50, 1804, 500, 335, 1469
2016/6/20, 13:35:10.59, 2082.50, 2082.75, 2082.00, 2082.00, 1684, 500, 1218, 466
2016/6/20, 13:35:49.26, 2082.00, 2082.50, 2082.00, 2082.25, 1293, 500, 535, 758
2016/6/20, 13:36:48.1, 2082.25, 2082.50, 2081.75, 2081.75, 1653, 500, 1009, 644
2016/6/20, 13:38:38.46, 2081.75, 2081.75, 2081.25, 2081.50, 1498, 500, 842, 656
2016/6/20, 13:39:47, 2081.50, 2082.00, 2081.25, 2082.00, 1691, 500, 476, 1215
2016/6/20, 13:40:37.57, 2082.00, 2082.50, 2081.50, 2081.50, 1467, 500, 874, 593
2016/6/20, 13:41:14.9, 2081.50, 2082.00, 2081.50, 2081.75, 1453, 500, 601, 852
2016/6/20, 13:42:40.22, 2081.75, 2081.75, 2080.75, 2081.00, 1440, 500, 1049, 391
2016/6/20, 13:43:12.18, 2081.00, 2082.25, 2081.00, 2082.00, 1129, 500, 279, 850
2016/6/20, 13:43:57.28, 2082.00, 2082.75, 2082.00, 2082.25, 1415, 500, 491, 924
2016/6/20, 13:44:28.17, 2082.25, 2082.50, 2082.00, 2082.50, 1357, 500, 634, 723
2016/6/20, 13:45:35.1, 2082.50, 2082.50, 2081.75, 2082.50, 1202, 500, 540, 662
2016/6/20, 13:47:04.73, 2082.50, 2083.00, 2082.50, 2083.00, 1287, 500, 294, 993
2016/6/20, 13:47:32.22, 2083.00, 2083.00, 2082.50, 2082.75, 1238, 500, 633, 605
2016/6/20, 13:48:21.4, 2082.75, 2083.25, 2082.50, 2083.25, 1252, 500, 519, 733
2016/6/20, 13:49:05.100, 2083.25, 2083.75, 2083.00, 2083.75, 1356, 500, 272, 1084
2016/6/20, 13:49:43.22, 2083.75, 2083.75, 2083.50, 2083.50, 1251, 500, 537, 714
2016/6/20, 13:50:44.53, 2083.50, 2083.50, 2083.25, 2083.25, 1338, 500, 742, 596
2016/6/20, 13:52:04.1, 2083.25, 2083.25, 2082.75, 2083.25, 1505, 500, 815, 690
2016/6/20, 13:52:52.36, 2083.25, 2084.00, 2083.00, 2084.00, 1369, 500, 308, 1061
2016/6/20, 13:53:13.10, 2084.00, 2084.25, 2083.75, 2084.25, 1483, 500, 493, 990
2016/6/20, 13:53:55.127, 2084.25, 2084.50, 2084.00, 2084.50, 1495, 500, 57, 1438
2016/6/20, 13:54:01.2, 2084.25, 2084.50, 2083.75, 2084.00, 1382, 500, 797, 585
2016/6/20, 13:54:31.58, 2084.00, 2084.50, 2083.75, 2084.25, 1457, 500, 514, 943
2016/6/20, 13:55:49.58, 2084.25, 2084.50, 2084.00, 2084.25, 1556, 500, 810, 746
2016/6/20, 13:56:43.92, 2084.25, 2084.50, 2083.50, 2083.50, 1771, 500, 1246, 525
2016/6/20, 13:57:32.14, 2083.50, 2084.00, 2083.50, 2084.00, 1547, 500, 880, 667
2016/6/20, 13:57:58.1, 2084.00, 2084.25, 2083.75, 2084.25, 1675, 500, 708, 967
2016/6/20, 13:58:43, 2084.25, 2084.75, 2083.75, 2084.50, 1535, 500, 471, 1064
2016/6/20, 13:59:19.19, 2084.50, 2084.50, 2084.25, 2084.50, 1722, 500, 1058, 664
2016/6/20, 14:00:14.63, 2084.50, 2084.75, 2084.50, 2084.50, 1594, 500, 798, 796
2016/6/20, 14:00:34.77, 2084.50, 2084.75, 2084.00, 2084.00, 1689, 500, 1212, 477
2016/6/20, 14:01:13.33, 2084.00, 2084.50, 2083.75, 2083.75, 1865, 500, 1193, 672
2016/6/20, 14:01:52.56, 2083.75, 2084.00, 2083.50, 2083.50, 1308, 500, 650, 658
2016/6/20, 14:02:51, 2083.50, 2084.25, 2083.50, 2083.75, 1403, 500, 685, 718
2016/6/20, 14:04:13.25, 2083.75, 2084.25, 2083.50, 2084.00, 1967, 500, 1011, 956
2016/6/20, 14:04:40.15, 2084.00, 2084.75, 2084.00, 2084.50, 1215, 500, 355, 860
2016/6/20, 14:05:21.32, 2084.50, 2084.50, 2083.75, 2084.00, 1517, 500, 938, 579
2016/6/20, 14:05:43.139, 2084.00, 2084.25, 2083.50, 2083.50, 1576, 500, 1078, 498
2016/6/20, 14:06:51.25, 2083.50, 2083.75, 2082.75, 2083.00, 1343, 500, 1039, 304
2016/6/20, 14:07:14.260, 2083.00, 2083.00, 2082.50, 2083.00, 1423, 500, 733, 690
2016/6/20, 14:07:33.38, 2083.00, 2083.25, 2082.75, 2083.00, 1646, 500, 715, 931
2016/6/20, 14:08:14, 2083.00, 2083.25, 2082.50, 2082.50, 1771, 500, 1112, 659
2016/6/20, 14:08:37.64, 2082.50, 2082.75, 2082.25, 2082.75, 1749, 500, 836, 913
2016/6/20, 14:09:02.14, 2082.75, 2083.25, 2082.50, 2083.25, 1607, 500, 440, 1167
2016/6/20, 14:09:54.69, 2083.25, 2083.25, 2082.75, 2083.00, 1391, 500, 761, 630
2016/6/20, 14:10:41.52, 2083.00, 2083.25, 2082.25, 2082.25, 1361, 500, 983, 378
2016/6/20, 14:11:57.8, 2082.25, 2083.00, 2082.25, 2082.75, 1447, 500, 436, 1011
2016/6/20, 14:12:48.40, 2082.75, 2083.00, 2082.50, 2082.75, 1671, 500, 1136, 535
2016/6/20, 14:13:14.1, 2082.75, 2083.00, 2082.00, 2082.25, 1610, 500, 967, 643
2016/6/20, 14:14:30.14, 2082.25, 2082.75, 2082.00, 2082.75, 1558, 500, 653, 905
2016/6/20, 14:14:45.89, 2082.75, 2083.00, 2082.00, 2082.00, 1340, 500, 832, 508
2016/6/20, 14:15:39.25, 2082.00, 2082.00, 2081.25, 2081.25, 1187, 500, 926, 261
2016/6/20, 14:15:46.6, 2081.25, 2081.50, 2081.00, 2081.00, 1607, 500, 1116, 491
2016/6/20, 14:15:58.68, 2081.00, 2081.25, 2080.50, 2080.50, 1750, 500, 1327, 423
2016/6/20, 14:16:06.299, 2080.50, 2080.75, 2080.50, 2080.75, 1285, 500, 851, 434
2016/6/20, 14:16:21.112, 2080.75, 2081.00, 2080.50, 2081.00, 1476, 500, 584, 892
2016/6/20, 14:16:41.2, 2081.00, 2081.00, 2080.00, 2080.00, 1562, 500, 1311, 251
2016/6/20, 14:16:51.175, 2080.00, 2080.25, 2080.00, 2080.00, 2118, 500, 1461, 657
2016/6/20, 14:16:59.5, 2080.00, 2080.50, 2080.00, 2080.50, 1756, 500, 671, 1085
2016/6/20, 14:17:17.45, 2080.50, 2080.75, 2080.00, 2080.25, 1652, 500, 1122, 530
2016/6/20, 14:17:52.3, 2080.00, 2080.75, 2080.00, 2080.75, 1442, 500, 549, 893
2016/6/20, 14:18:48.85, 2080.75, 2081.25, 2080.75, 2080.75, 1506, 500, 398, 1108
2016/6/20, 14:19:07.7, 2080.75, 2081.25, 2080.75, 2080.75, 1732, 500, 848, 884
2016/6/20, 14:19:30.66, 2080.75, 2081.00, 2080.50, 2080.75, 1679, 500, 680, 999
2016/6/20, 14:20:02.95, 2080.75, 2080.75, 2080.25, 2080.75, 1593, 500, 745, 848
2016/6/20, 14:20:34.24, 2080.75, 2081.25, 2080.50, 2081.25, 1579, 500, 553, 1026
2016/6/20, 14:21:13.131, 2081.25, 2081.50, 2081.00, 2081.25, 1393, 500, 840, 553
2016/6/20, 14:21:44.3, 2081.25, 2081.25, 2080.75, 2081.25, 1588, 500, 820, 768
2016/6/20, 14:23:11.11, 2081.25, 2081.50, 2080.50, 2080.75, 1584, 500, 837, 747
2016/6/20, 14:23:26.64, 2080.75, 2080.75, 2080.25, 2080.25, 1671, 500, 1158, 513
2016/6/20, 14:23:51.134, 2080.25, 2080.25, 2080.00, 2080.25, 1715, 500, 630, 1085
2016/6/20, 14:23:58.10, 2080.25, 2080.50, 2080.00, 2080.25, 1651, 500, 770, 881
2016/6/20, 14:24:16.58, 2080.25, 2081.00, 2080.00, 2080.50, 2012, 500, 1127, 885
2016/6/20, 14:24:39.87, 2080.50, 2080.75, 2080.25, 2080.25, 1713, 500, 930, 783
2016/6/20, 14:25:32.30, 2080.25, 2080.25, 2079.75, 2079.75, 2471, 500, 2362, 109
2016/6/20, 14:25:46.416, 2079.75, 2079.75, 2079.00, 2079.00, 1683, 500, 1597, 86
2016/6/20, 14:25:47.243, 2079.00, 2079.50, 2079.00, 2079.50, 1540, 500, 597, 943
2016/6/20, 14:25:49.88, 2079.50, 2079.75, 2079.25, 2079.75, 1775, 500, 652, 1123
2016/6/20, 14:25:58.137, 2079.75, 2080.00, 2079.00, 2079.25, 1584, 500, 1226, 358
2016/6/20, 14:26:12.14, 2079.25, 2079.50, 2079.00, 2079.00, 1902, 500, 1042, 860
2016/6/20, 14:26:35.153, 2079.00, 2079.50, 2078.75, 2079.25, 1570, 500, 576, 994
2016/6/20, 14:26:55.8, 2079.25, 2079.50, 2079.00, 2079.50, 1702, 500, 524, 1178
2016/6/20, 14:27:10.63, 2079.50, 2079.75, 2079.25, 2079.50, 1470, 500, 802, 668
2016/6/20, 14:27:40.128, 2079.50, 2079.75, 2078.75, 2078.75, 1778, 500, 1354, 424
2016/6/20, 14:27:55.83, 2078.75, 2079.00, 2078.50, 2078.75, 1491, 500, 401, 1090
2016/6/20, 14:28:06.2, 2079.00, 2079.25, 2078.75, 2079.00, 1568, 500, 873, 695
2016/6/20, 14:28:26.29, 2079.00, 2079.25, 2078.50, 2078.50, 1552, 500, 826, 726
2016/6/20, 14:28:39.4, 2078.50, 2079.00, 2078.50, 2078.50, 1568, 500, 917, 651
2016/6/20, 14:29:06.15, 2078.50, 2079.00, 2078.25, 2078.75, 1710, 500, 825, 885
2016/6/20, 14:29:35.45, 2078.75, 2079.00, 2078.25, 2078.25, 2022, 500, 867, 1155
2016/6/20, 14:29:48.63, 2078.25, 2078.75, 2078.25, 2078.75, 1418, 500, 566, 852
2016/6/20, 14:30:06.92, 2078.75, 2079.00, 2078.50, 2078.75, 1345, 500, 663, 682
